"datetimestamp","atemp","rh","bp","wspd","maxwspd","wdir","sdwdir","totpar","totprcp","totsorad","Month","Year","Month_number","Month_Year"
2010-12-15 01:45:00,-1.4,50,1019,1.7,2.6,265,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 02:00:00,-1.6,51,1019,1.6,2.4,269,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 02:15:00,-1.9,53,1019,1.6,2.5,272,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 02:30:00,-2.1,55,1019,1.7,3,271,10,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 02:45:00,-1.7,54,1020,1.6,2.8,277,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 03:00:00,-1.5,54,1020,1.5,2.6,279,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 03:15:00,-1.7,56,1019,1.4,2.5,267,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 03:30:00,-2.2,59,1019,1.4,2.1,264,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 03:45:00,-2.4,61,1019,1.4,2.6,258,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 04:00:00,-2.3,61,1019,1.6,2.7,269,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 04:15:00,-2.4,62,1019,1.5,2.5,270,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 04:30:00,-2.2,61,1020,1.8,3.4,286,16,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 04:45:00,-2.2,60,1020,1.6,3.6,294,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 05:00:00,-2.1,58,1020,1.9,3.4,289,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 05:15:00,-1.9,56,1020,1.9,3.3,285,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 05:30:00,-1.9,55,1019,2,3.1,281,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 05:45:00,-1.9,55,1019,1.8,3.2,288,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 06:00:00,-1.9,54,1020,1.7,3.2,282,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 06:15:00,-2,54,1020,1.6,2.8,286,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 06:30:00,-2.1,56,1020,1.8,3.4,298,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 06:45:00,-1.8,53,1020,1.9,3.8,304,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 07:00:00,-1.8,54,1021,2,4,301,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 07:15:00,-1.8,53,1021,2.1,3.9,301,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 07:30:00,-1.8,53,1021,2.3,3.8,301,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 07:45:00,-1.5,51,1021,2.1,4.1,304,21,72.3,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 08:00:00,-1.1,49,1021,2.2,4.2,312,20,165.3,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 08:15:00,-0.7,46,1021,2.3,3.8,316,21,213.1,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 08:30:00,-0.2,44,1021,2.4,3.9,324,17,324.3,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 22:45:00,0,87,1019,0.6,0.8,235,12,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 23:00:00,-0.2,88,1019,0.2,0.9,235,37,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-15 23:15:00,0,88,1019,0.1,0.7,329,42,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 00:15:00,0,88,1018,0.4,0.7,248,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 00:45:00,0,88,1018,0.2,0.5,255,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 01:15:00,-0.1,88,1018,0,0.3,222,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 01:30:00,-0.2,89,1018,0.2,0.7,227,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 04:15:00,0,87,1018,0.2,0.6,231,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 04:30:00,-0.4,89,1018,0.3,0.6,248,6,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 04:45:00,-0.8,90,1018,0.4,0.6,237,8,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 05:00:00,-0.8,91,1018,0.5,0.8,258,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 05:15:00,-1,92,1018,0.5,0.8,234,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 05:30:00,-1.1,92,1018,0.2,0.5,282,16,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 05:45:00,-1.1,93,1018,0.2,0.9,287,37,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 06:00:00,-0.5,93,1018,0.7,1.9,240,39,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 07:00:00,-0.5,88,1018,0.3,0.6,234,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 07:15:00,-0.8,90,1018,0.3,1,207,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-16 07:30:00,-0.5,91,1018,0.4,1.3,215,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-21 06:30:00,-0.1,98,1020,0.1,0.4,222,3,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-21 06:45:00,-0.1,98,1021,0.2,0.6,218,7,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-21 07:00:00,-0.1,98,1021,0.1,0.4,232,1,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-21 07:15:00,-0.1,98,1021,0.3,0.5,242,2,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 01:15:00,0,65,1017,2.6,5.3,280,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 01:30:00,-0.1,67,1017,2.3,4.3,275,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 01:45:00,-0.3,68,1017,1.7,3.5,274,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 02:00:00,-0.4,69,1017,2.1,4.7,277,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 02:15:00,-0.2,69,1017,2.4,4.7,276,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 02:30:00,-0.2,70,1017,2.3,5.2,277,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 02:45:00,-0.2,70,1017,2.9,5.8,279,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 03:00:00,-0.3,71,1018,2.9,5.5,286,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 03:15:00,-0.4,70,1018,2.9,5.3,290,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 03:30:00,-0.4,67,1018,3.2,6.6,295,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 03:45:00,-0.6,66,1018,3,6,296,24,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 04:00:00,-0.7,64,1018,3.4,6.7,296,23,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 04:15:00,-1,66,1018,2.5,5.1,285,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 04:30:00,-1.3,67,1018,2.5,5.1,292,26,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 04:45:00,-1.3,66,1018,2.7,5.1,294,23,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 05:00:00,-1.4,66,1018,2.7,5.2,289,24,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 05:15:00,-1.4,66,1019,2.7,5.3,294,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 05:30:00,-1.6,67,1019,2.4,5.2,290,23,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 05:45:00,-1.6,67,1019,2.6,4.7,291,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 06:00:00,-1.7,67,1019,2.6,4.9,297,23,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 06:15:00,-1.7,68,1019,2.3,4.2,287,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 06:30:00,-2,69,1020,2.4,4.1,285,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 06:45:00,-2.2,71,1020,2,3.7,282,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 07:00:00,-2.2,71,1020,2.3,4,294,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 07:15:00,-2.3,71,1020,2.3,4.4,281,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 07:30:00,-2.2,71,1020,2.1,3.8,286,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 07:45:00,-2,70,1020,2.1,4.3,283,23,36.1,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 08:00:00,-1.6,68,1021,2.3,4.6,279,21,132.2,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 08:15:00,-1.3,67,1021,2.6,5.6,287,20,177.7,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 08:30:00,-0.9,65,1021,2.8,5.2,290,22,287.5,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 08:45:00,-0.6,64,1021,3.4,6.1,290,23,336.2,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 09:00:00,-0.2,62,1021,3.2,5.4,300,24,444.1,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 22:15:00,0,71,1025,0.9,1.5,257,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 22:30:00,-0.1,72,1025,0.9,1.9,259,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 22:45:00,-0.1,72,1025,1,1.7,264,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 23:00:00,-0.2,72,1025,0.9,1.6,263,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 23:15:00,-0.3,73,1025,1.1,1.8,264,16,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 23:30:00,-0.3,73,1025,1.3,2.3,259,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-27 23:45:00,-0.3,72,1025,1.3,2.7,273,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28,-0.4,73,1025,1.1,2.1,278,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 00:15:00,-0.4,73,1025,1.1,1.9,277,12,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 00:30:00,-0.7,74,1025,1.1,2.6,275,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 00:45:00,-0.3,73,1025,1.6,2.4,273,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 01:00:00,-0.7,74,1025,1.4,2.7,267,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 01:15:00,-1,76,1025,1.3,2.4,268,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 01:30:00,-1,76,1025,1.4,2.2,270,12,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 01:45:00,-0.9,76,1025,1.6,2.9,274,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 02:00:00,-0.9,77,1025,1.7,2.5,278,12,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 02:15:00,-1,77,1025,1.7,2.5,279,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 02:30:00,-1,78,1025,1.8,3.1,280,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 02:45:00,-0.8,77,1025,1.8,3.5,288,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 03:00:00,-0.6,75,1025,1.5,2.7,296,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 03:15:00,-0.6,76,1025,1.2,2.2,309,21,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 03:30:00,-0.6,76,1025,0.9,1.9,306,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 03:45:00,-1.1,77,1025,1.3,2.6,290,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 04:00:00,-1.3,77,1025,1.3,2.5,281,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 04:15:00,-1.6,79,1025,1.3,2,285,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 04:30:00,-1.8,79,1025,1,1.6,263,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 04:45:00,-2.5,83,1025,1.1,2.1,273,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 05:00:00,-2,82,1025,1.3,2.6,284,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 05:15:00,-2,81,1025,1.5,2.4,284,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 05:30:00,-1.8,79,1025,1.6,3.2,293,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 05:45:00,-1.7,78,1025,1.6,2.8,291,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 06:00:00,-1.6,77,1025,1.5,3,284,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 06:15:00,-1.8,77,1025,1.3,2.3,271,19,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 06:30:00,-2.2,79,1025,1.5,2.4,269,16,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 06:45:00,-2.2,79,1025,1.6,2.6,272,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 07:00:00,-2.4,80,1026,1.6,2.4,274,16,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 07:15:00,-2.5,81,1026,1.6,2.9,268,20,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 07:30:00,-2.6,82,1026,1.4,3.1,271,16,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 07:45:00,-2.3,82,1026,1.3,2.2,271,17,36.4,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 08:00:00,-1.8,81,1026,1.4,2.3,272,17,131.3,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 08:15:00,-1.3,79,1026,1.5,2.6,273,18,179.6,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 08:30:00,-0.7,77,1027,1.7,2.8,276,21,287.5,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 20:45:00,0,80,1024,0.1,0.5,238,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 21:00:00,-0.2,81,1024,0.5,1.2,240,9,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 21:15:00,-0.2,80,1024,0.1,0.5,237,8,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 21:30:00,-0.3,81,1024,0.1,0.5,215,14,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 21:45:00,-0.7,81,1024,0.4,0.6,233,10,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 22:00:00,-0.9,82,1024,0.4,0.6,234,9,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 22:15:00,-1.2,83,1024,0.4,0.6,223,10,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 22:30:00,-1.4,82,1024,0.5,0.8,235,9,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 22:45:00,-1.9,83,1024,0.2,0.7,248,7,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 23:00:00,-2.3,84,1024,0.1,0.5,236,12,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 23:15:00,-2.5,86,1024,0.2,0.7,258,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 23:30:00,-2.6,87,1024,0.2,0.6,231,10,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-28 23:45:00,-2.1,85,1024,0.6,1.5,237,22,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29,-0.5,76,1023,1.2,2.1,241,12,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 01:00:00,0,74,1023,1.4,2.2,242,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 01:15:00,-0.1,75,1023,1.4,2.4,249,16,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 01:30:00,-0.3,76,1023,1.2,2.1,263,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 01:45:00,-0.8,79,1023,0.9,2,252,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 02:00:00,-0.9,80,1023,1.1,2.1,258,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 02:15:00,-0.9,81,1023,0.8,1.8,267,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 02:30:00,-0.9,81,1023,0.9,1.9,271,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 02:45:00,-0.8,81,1023,1.2,2.2,262,12,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 03:00:00,-0.6,81,1023,1.2,2.3,253,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 03:15:00,-0.7,81,1023,0.9,2,256,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 03:30:00,-0.6,82,1023,1.1,2,256,18,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 03:45:00,-0.6,83,1023,1.3,2.3,255,17,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 04:00:00,-0.6,83,1023,1.4,2.5,269,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 04:15:00,-0.9,84,1022,1.2,2,272,16,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 04:30:00,-1,86,1022,1.1,2,275,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 04:45:00,-0.9,86,1022,1.6,2.3,272,12,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 05:00:00,-1,87,1022,1.2,2.3,266,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 05:15:00,-1.1,88,1022,1.4,2.2,265,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 05:30:00,-0.9,87,1022,1.3,2.4,264,15,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 05:45:00,-1,86,1023,1.3,2.1,265,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 06:00:00,-1.3,87,1023,1.3,2.2,264,13,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 06:15:00,-1.3,88,1023,1.3,1.9,263,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 06:30:00,-1.3,88,1023,1.2,2.2,260,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 06:45:00,-1.4,88,1023,1.2,2,256,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 07:00:00,-1.3,88,1023,1.2,2,260,12,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 07:15:00,-1.6,89,1023,1,1.6,256,11,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 07:30:00,-1.7,90,1023,0.9,1.6,257,10,0,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 07:45:00,-1.1,89,1023,0.7,1.4,252,14,35.4,0,NA,"Dec",2010,12,"Dec 2010"
2010-12-29 08:00:00,0,87,1023,0.1,0.7,252,7,121.7,0,NA,"Dec",2010,12,"Dec 2010"
2011-01-12 07:15:00,0,89,1027,1.2,2.1,292,25,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-12 07:30:00,-0.1,88,1027,1,1.7,279,15,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-12 07:45:00,0,87,1027,1,1.8,276,15,11.2,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 00:45:00,0,60,1028,1.9,3.2,313,18,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 01:00:00,-0.1,60,1028,1.8,3.4,307,19,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 01:15:00,-0.3,61,1028,1.8,3.4,309,22,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 01:30:00,-0.3,60,1029,1.9,3.4,312,19,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 01:45:00,-0.5,60,1028,1.8,3.7,299,20,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 02:00:00,-0.6,61,1028,1.9,3.6,304,20,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 02:15:00,-0.8,62,1028,1.8,3.4,307,19,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 02:30:00,-0.9,62,1029,2.2,4.2,304,20,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 02:45:00,-0.9,62,1029,2.1,4.1,310,19,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 03:00:00,-0.9,62,1029,2.3,4.1,316,19,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 03:15:00,-1.2,63,1029,2.1,4.1,306,22,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 03:30:00,-1.4,63,1029,2.2,4.2,311,20,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 03:45:00,-1.5,64,1029,2.1,4.1,298,18,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 04:00:00,-1.8,66,1029,2.7,5.9,305,21,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 04:15:00,-1.8,65,1029,2.7,5.5,316,19,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 04:30:00,-1.9,65,1029,2.5,4.4,315,23,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 04:45:00,-2,65,1029,2.3,4.3,316,21,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 05:00:00,-2.1,65,1029,2.8,5.9,317,18,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 05:15:00,-2.2,66,1029,2.5,4.5,315,19,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 05:30:00,-2.3,67,1029,2.5,4.2,317,19,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 05:45:00,-2.4,68,1029,2.6,4.8,313,20,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 06:00:00,-2.5,68,1029,2.8,5.6,321,21,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 06:15:00,-2.6,69,1029,2.8,5.3,316,19,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 06:30:00,-2.6,70,1029,2.6,4.7,310,20,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 06:45:00,-2.8,70,1030,2.5,4.3,309,23,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 07:00:00,-2.9,71,1030,2.5,4.5,313,20,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 07:15:00,-2.9,71,1030,2.2,4.6,310,22,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 07:30:00,-2.9,71,1030,2.4,4.3,307,22,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 07:45:00,-2.9,71,1030,2.4,4.5,306,21,4.4,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 08:00:00,-2.8,71,1031,2.4,4.2,305,19,101.5,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 08:15:00,-2.5,70,1031,2.9,5.2,311,20,168.2,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 08:30:00,-2.1,69,1031,2.8,5.8,310,20,276.8,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 08:45:00,-1.7,67,1031,2.7,4.6,316,23,336.2,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 09:00:00,-1.2,66,1031,2.9,5.1,323,18,444.6,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-13 09:15:00,-0.4,65,1031,2.8,4.7,326,18,503.6,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-14 05:15:00,0,88,1028,1.4,2.4,295,18,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-14 05:30:00,0,88,1028,1.4,2.6,304,22,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-14 05:45:00,0,89,1028,1.5,3.1,302,18,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-14 06:00:00,0,89,1028,1.5,2.6,296,18,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-14 06:15:00,-0.1,90,1028,1.5,3.2,301,21,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-14 06:30:00,0,90,1028,1.7,3.1,304,19,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-14 06:45:00,0,90,1028,1.4,2.5,306,23,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-14 07:00:00,-0.1,90,1028,1.5,2.7,301,22,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-14 07:15:00,-0.2,90,1028,1.5,2.6,288,16,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-14 07:30:00,-0.3,91,1028,1.4,3.3,294,22,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-14 07:45:00,0,91,1028,1.7,3.1,297,18,23.3,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-23 00:45:00,-0.2,79,1017,0.7,1.2,227,21,0,0,NA,"Jan",2011,1,"Jan 2011"
2011-01-23 01:00:00,-0.1,78,1017,1.1,1.9,257,14,0,0,NA,"Jan",2011,1,"Jan 2011"
2012-01-03 19:30:00,0,66,1028,0.8,1,257,6,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-03 21:00:00,-0.2,60,1028,0.9,1.4,259,12,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-03 21:15:00,-0.5,61,1029,0.9,1.4,256,13,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-03 21:30:00,-1.2,64,1029,1.1,1.3,256,5,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-03 21:45:00,-1.4,66,1029,1,1.7,261,10,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-03 22:00:00,-0.8,62,1029,1.4,2.2,276,11,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-03 22:15:00,-0.6,61,1029,1.3,2.3,282,13,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-03 22:30:00,-0.6,62,1029,1.2,2.2,276,14,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-03 22:45:00,-0.7,62,1029,1.1,2.1,287,17,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-03 23:00:00,-0.3,60,1029,1.1,2.1,286,15,NA,0,NA,"Jan",2012,1,"Jan 2012"
2012-01-03 23:15:00,-0.3,61,1029,1.2,2.1,294,16,NA,0,NA,"Jan",2012,1,"Jan 2012"
